tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1521918627187855360,usautism,US Autism Association,https://twitter.com/usautism/photo,0,1,4,False,2022-05-04T18:24:11+00:00,Dr. Stephen Shore is a member of the US Autism Association's Advisory Board. Hear more herehttps://youtube.com/watch?v=Gb3HfKXOWkc&ab_channel=USAutismAssociation…,[],[],['https://pbs.twimg.com/media/FR7wMgDVsAA7cGh?format=jpg&name=small'],[],https://twitter.com/usautism/status/1521918627187855360,
1521918518291226625,Fluffishere,Fluff,https://twitter.com/Fluffishere/photo,0,1,8,False,2022-05-04T18:23:45+00:00,every single time i hear an autism symptom i slowly realize more and more that i might have autism,[],[],[],[],https://twitter.com/Fluffishere/status/1521918518291226625,
1521918511660085248,SSonic1230,Shiningmew,https://twitter.com/SSonic1230/photo,1,0,2,False,2022-05-04T18:23:43+00:00,"that i believe that is known as stimming, it’s commonly seen in people with a neurological difference, usually autism, but someone doing it doesn’t mean that they have autism",[],[],['https://pbs.twimg.com/media/FR7wz8BXEAE4wmV?format=jpg&name=900x900'],[],https://twitter.com/SSonic1230/status/1521918511660085248,
1521918369275949056,whirIwindz,pluto / winter,https://twitter.com/whirIwindz/photo,1,1,1,False,2022-05-04T18:23:09+00:00,Autism joan 4ever !,[],[],[],[],https://twitter.com/whirIwindz/status/1521918369275949056,
1521918362154110980,epballou,Emily Paige Ballou,https://twitter.com/epballou/photo,1,0,7,False,2022-05-04T18:23:08+00:00,"Never gonna forget trying to get an autism assessment and I was referred to a researcher running a study who didn't have either voicemail, or a dedicated e-mail address for the study.",[],[],[],[],https://twitter.com/epballou/status/1521918362154110980,
1521918329409224705,ImagineCOinfo,Imagine!,https://twitter.com/ImagineCOinfo/photo,0,0,0,False,2022-05-04T18:23:00+00:00,Check out Imagine!’s Autism Disorder Program's latest newsletter: http://p0.vresp.com/w2CnO6,[],[],[],[],https://twitter.com/ImagineCOinfo/status/1521918329409224705,
1521918323994341378,pastiche_graham,Pastiche Graham,https://twitter.com/pastiche_graham/photo,1,0,4,False,2022-05-04T18:22:58+00:00,"using Disabled person (or human). And this about 95%. Just like Most Autistic people, actually prefers #Autistic person (or human). this is also 90-95% of the community. We’ve had plenty of discussions and debates (with parents of autism and others outside of the community who",['Autistic'],[],[],[],https://twitter.com/pastiche_graham/status/1521918323994341378,
1521918235792187397,nepenthesmira,Walter Whiteclaw,https://twitter.com/nepenthesmira/photo,0,0,5,False,2022-05-04T18:22:37+00:00,I got diagnosed w autism at 19 and I told my fam and none of them believed me so I’ve been keeping it in the dark for like 7 years from them but also now my sister is a therapist so I feel like she’s a lot more educated now,[],[],[],[],https://twitter.com/nepenthesmira/status/1521918235792187397,
1521918219044413442,apexconnoisseur,,https://twitter.com/apexconnoisseur/photo,0,0,0,False,2022-05-04T18:22:33+00:00,yo mr.autism u know anything about buffs and nerfs to legends?,[],[],[],[],https://twitter.com/apexconnoisseur/status/1521918219044413442,
1521918198836338688,Joeyvendette22,Joey,https://twitter.com/Joeyvendette22/photo,0,1,1,False,2022-05-04T18:22:29+00:00,you can please follow me on Twitter I am a big Toronto Maple Leafs fan I do have autism it's pretty hard to get new friends to talk too,[],[],[],[],https://twitter.com/Joeyvendette22/status/1521918198836338688,
1521918175377604609,Wise_Thighs,"Blue, King of MMORPGs",https://twitter.com/Wise_Thighs/photo,0,3,20,False,2022-05-04T18:22:23+00:00,"Learning autism & migraines may be related because of the way the brain handles sensory input / stimulation

Every time I learn something new I'm sitting here like... you mfer, you got me again",[],[],['https://pbs.twimg.com/media/FR7wfzaWUAE6nou?format=jpg&name=small'],[],https://twitter.com/Wise_Thighs/status/1521918175377604609,
1521918140057333761,PontifHat,PopeHat n’ Vestments Inc.,https://twitter.com/PontifHat/photo,0,0,1,False,2022-05-04T18:22:15+00:00,The autism runs strong with that one.,[],[],[],[],https://twitter.com/PontifHat/status/1521918140057333761,
1521918123594719235,psychicstardust,hero,https://twitter.com/psychicstardust/photo,1,0,1,False,2022-05-04T18:22:11+00:00,LMFAOOO i won't change it dw  i have become autism joan apparently,[],[],[],[],https://twitter.com/psychicstardust/status/1521918123594719235,
1521918119236845572,HayleyMorganAut,Hayley Morgan,https://twitter.com/HayleyMorganAut/photo,0,0,1,False,2022-05-04T18:22:10+00:00,He’s 13 months so I’m guessing he’s done growing. I hope so coz he thinks he’s a baby still ,[],[],[],[],https://twitter.com/HayleyMorganAut/status/1521918119236845572,
1521918066086617089,nanoputty,nanoputty,https://twitter.com/nanoputty/photo,1,0,0,False,2022-05-04T18:21:57+00:00,"Results

We compared two sets of papers by Kathleen and Jeff Dinenganish, co-founders of Nanotechnology, on the same day. Both involved scanning far-ultraviolet light with nuclear magnetic resonance to see if it would trigger an autism diagnosis.",[],[],[],[],https://twitter.com/nanoputty/status/1521918066086617089,
1521918047027662848,autismbucks1,Autism Bucks,https://twitter.com/autismbucks1/photo,0,0,0,False,2022-05-04T18:21:52+00:00,I got seen by an educational psychologist when I was six years old and I heard the word autism when I was between 12 to 13 years old.,[],[],[],[],https://twitter.com/autismbucks1/status/1521918047027662848,
1521917828441509888,Joeyvendette22,Joey,https://twitter.com/Joeyvendette22/photo,0,1,1,False,2022-05-04T18:21:00+00:00,"@danielleevans44
 you can please follow me on Twitter I am a big Toronto Maple Leafs fan I do have autism it's pretty hard to get new friends to talk too",[],['danielleevans44'],[],[],https://twitter.com/Joeyvendette22/status/1521917828441509888,
1521917765761875970,MattJarviscoys,Matthew Jarvis,https://twitter.com/MattJarviscoys/photo,0,2,1,False,2022-05-04T18:20:45+00:00,"Today I spoke with 
@Lukedegilbert2
 about #autism, #football and how #community projects make a real difference. 
@NewportCounty
 @BurnleyOfficial
 @CountyintheCom1","['autism', 'football', 'community']","['Lukedegilbert2', 'NewportCounty', 'BurnleyOfficial', 'CountyintheCom1']",[],[],https://twitter.com/MattJarviscoys/status/1521917765761875970,
1521917695159013377,Zevoie,Zev,https://twitter.com/Zevoie/photo,0,0,0,True,2022-05-04T18:20:29+00:00,And thats on autism,[],[],['https://pbs.twimg.com/media/FR1vnZkWQAIsnzv?format=jpg&name=small'],[],https://twitter.com/Zevoie/status/1521917695159013377,
1521917646127742977,Huisarts_Vink,"Mark Vink, MD",https://twitter.com/Huisarts_Vink/photo,0,0,1,False,2022-05-04T18:20:17+00:00,"Following screencap is from a News wire report about a Phase 2 trial in #autism: 

#MedTwitter #LongCovid #MEcfs","['autism', 'MedTwitter', 'LongCovid', 'MEcfs']",[],['https://pbs.twimg.com/media/FR7wB_fWYAEG3cL?format=jpg&name=small'],[],https://twitter.com/Huisarts_Vink/status/1521917646127742977,
1521917559100084224,artsby_s,Sam,https://twitter.com/artsby_s/photo,1,0,0,False,2022-05-04T18:19:56+00:00,"I know that, everyone struggles in their own way and what’s easy for some is hard for others and the other way around. But that’s exactly why (to me) what you said contributes to the stereotype of autism, because it makes people think we all struggle with that.",[],[],[],[],https://twitter.com/artsby_s/status/1521917559100084224,
1521917496307105795,ignoblesavborg,Ignoble Savborg,https://twitter.com/ignoblesavborg/photo,1,0,1,False,2022-05-04T18:19:41+00:00,"I think it's gonna be a weekend autism data project lol many of chart I see (even that poasted by 
@MeltedJonSnow
) misrepresent total aborshuns vs % of aborshun... trivial napkin math: 13% (blaq pop) * 35% < 57% (whyt pop) * 12%... not exactly a 13 do 35 situation as graph suggest",[],['MeltedJonSnow'],['https://pbs.twimg.com/media/FR7vviAWQAUwF6J?format=jpg&name=small'],[],https://twitter.com/ignoblesavborg/status/1521917496307105795,
1521917402514132993,JimberryC,jim_documentary - Jason Freeman,https://twitter.com/JimberryC/photo,0,0,0,False,2022-05-04T18:19:19+00:00,"#AutismAdvancement - Actively Abolish #Ableism
Pls Follow: https://instagram.com/jim_documentary/…
#ActuallyAutistic #Autism
#AutismAwareness 
#AutismAcceptance #AutismAppreciation #AutismAccess #AutisticMusician #AutismActivism 
April 2nd Always & All Ways
Thank You!
Jim
https://pinterest.co.uk/pin/1083960204035870710/…","['AutismAdvancement', 'Ableism', 'ActuallyAutistic', 'Autism', 'AutismAwareness', 'AutismAcceptance', 'AutismAppreciation', 'AutismAccess', 'AutisticMusician', 'AutismActivism']",[],['https://pbs.twimg.com/media/FR7vxwXXoAA-Z7W?format=jpg&name=small'],[],https://twitter.com/JimberryC/status/1521917402514132993,
1521917369836257282,BeachHutMersea,The Hut Mersea Island Beach Hut Hire,https://twitter.com/BeachHutMersea/photo,0,0,0,False,2022-05-04T18:19:11+00:00,"If they know who wants to visit it can help them make decisions. It’s called “getting evidence”.  Please comment if you would like accessible hit or retweet especially if you famous.
#autism #ActuallyAutistic #disbility #wheelchair #accessibility #senkids #access","['autism', 'ActuallyAutistic', 'disbility', 'wheelchair', 'accessibility', 'senkids', 'access']",[],[],[],https://twitter.com/BeachHutMersea/status/1521917369836257282,
1521917301188177920,nyackbeard,CJ,https://twitter.com/nyackbeard/photo,1,3,18,False,2022-05-04T18:18:55+00:00,lesser-known autism symptoms- a thread made by an autistic person ,[],[],[],[],https://twitter.com/nyackbeard/status/1521917301188177920,
1521917256304898051,mjcarley,Michael John Carley,https://twitter.com/mjcarley/photo,0,1,2,False,2022-05-04T18:18:44+00:00,"My colleagues at Drexel University's Autism Research Institute, Khylil, and his mother, Michele, are featured in a lovely Philadelphia local TV news segment. 
@Drexelautism
 https://philadelphia.cbslocal.com/2022/04/28/spectrum-success-911-autism-awareness-month-philadelphia/…",[],['Drexelautism'],['https://pbs.twimg.com/media/FR7viW2WQAAfYFn?format=png&name=small'],[],https://twitter.com/mjcarley/status/1521917256304898051,
1521917182648586240,Monika_Halloran,Monika Halloran,https://twitter.com/Monika_Halloran/photo,1,0,1,False,2022-05-04T18:18:26+00:00,"Yeah, social anxiety is fucking horrible. Not really shocking to be honest as I had it my whole life due to having Autism and social anxiety tend to go together. But yeah, just makes you not want to interact with people you don't know because of the fear, possible problems, etc",[],[],[],[],https://twitter.com/Monika_Halloran/status/1521917182648586240,
1521917162109079555,cvm_patientia,primamateria,https://twitter.com/cvm_patientia/photo,1,0,0,False,2022-05-04T18:18:21+00:00,I disagree. I think that insisting self diagnosis is not valid and adults who recognize traits of autism and adhd within themselves are just trying to be quirky and different is actually harmful because perpetuates stigma and denies agency to people,[],[],[],[],https://twitter.com/cvm_patientia/status/1521917162109079555,
1521917103468601347,ChrisHutchinso7,Chris Hutchinson,https://twitter.com/ChrisHutchinso7/photo,0,0,0,False,2022-05-04T18:18:07+00:00,Don’t think Paddy needs a lecture about Autism! Div is another word for idiot/asshole etc etc not Autistic children.. end of,[],[],[],[],https://twitter.com/ChrisHutchinso7/status/1521917103468601347,
1521917099852980225,smeg_fridge,SmegFridge,https://twitter.com/smeg_fridge/photo,0,0,1,False,2022-05-04T18:18:07+00:00,"Amber: I worked with deaf kids.

*Please, world, identify the person first and then the dis/ability.

""Deaf kids"" vs. Kids who are deaf
""Autistic boy"" vs. Boy who has autism
""Down Syndrome girl"" vs. Girl with Down Syndrome

#JusticeForJohnnyDeep
#AutismAwareness","['JusticeForJohnnyDeep', 'AutismAwareness']",[],[],[],https://twitter.com/smeg_fridge/status/1521917099852980225,
1521916999755919360,toot_face,Katie,https://twitter.com/toot_face/photo,0,0,2,False,2022-05-04T18:17:43+00:00,the true tik tok experience is laughing at bread falling over and then having your fyp diagnose you w autism,[],[],[],[],https://twitter.com/toot_face/status/1521916999755919360,
1521916952511459329,saintIuxuria,Become Italian- Subliminal,https://twitter.com/saintIuxuria/photo,0,1,2,False,2022-05-04T18:17:31+00:00,autism be damned my boy can work a grill,[],[],[],[],https://twitter.com/saintIuxuria/status/1521916952511459329,
1521916921377042432,nanananajile,一直在追苦茶子的桃子,https://twitter.com/nanananajile/photo,0,0,0,False,2022-05-04T18:17:24+00:00,对，吞字也很难受,[],[],[],[],https://twitter.com/nanananajile/status/1521916921377042432,
1521916920454389761,ramtwtdni,freddy fazballs,https://twitter.com/ramtwtdni/photo,1,0,1,False,2022-05-04T18:17:24+00:00,autism,[],[],[],[],https://twitter.com/ramtwtdni/status/1521916920454389761,
1521916907913363457,autismsupsoc,Autistic Voices United #EndAutismSpeaks,https://twitter.com/autismsupsoc/photo,1,0,6,False,2022-05-04T18:17:21+00:00,"Watching Season 2 of the Mandalorian.

I try not to overdo seeing Autism in all the stories but there is a lot of Autistic people who identify with the Mandalorian. 

It is not an accident that the phrase “This is the Way” pops up in our community",[],[],[],[],https://twitter.com/autismsupsoc/status/1521916907913363457,
1521916893879324686,wheelwalking,Wheels-in-Wheels,https://twitter.com/wheelwalking/photo,1,0,1,False,2022-05-04T18:17:18+00:00,"The brain seems the only organ the heart can directly support but the amount (O2/energy/detox) depends on wt bearing m activity.
If poor sync or excessive stress to cause underfilling of heart, then contract: cramps.
A reason, I think,risk of sudden death in autism & in sleep.",[],[],[],[],https://twitter.com/wheelwalking/status/1521916893879324686,
1521916832168525824,WhatsOnSAMRADIO,Now Playing on SAM RADIO,https://twitter.com/WhatsOnSAMRADIO/photo,0,0,0,False,2022-05-04T18:17:03+00:00,SAM RADIO - ALL FIRED UP WEEKNIGHTS #nowplaying #scottish #autistic #radio #autism,"['nowplaying', 'scottish', 'autistic', 'radio', 'autism']",[],[],[],https://twitter.com/WhatsOnSAMRADIO/status/1521916832168525824,
1521916793450807296,LastLapLucy,Lucy,https://twitter.com/LastLapLucy/photo,1,0,0,False,2022-05-04T18:16:54+00:00,"Sam, I am not using autism as an argument. Just an explanation. Also, all autistic people are different, so what you're able to do isn't necessarily what I'm able to do.",[],[],[],[],https://twitter.com/LastLapLucy/status/1521916793450807296,
1521916784156237824,johnmarples4,john marples,https://twitter.com/johnmarples4/photo,0,0,2,False,2022-05-04T18:16:51+00:00,I have no idea where your coming from or where your leading with this. No one has commented on your child or like wise commented on autism. Simply called a person a div for jumping on stage with a replica gun/blade.,[],[],[],[],https://twitter.com/johnmarples4/status/1521916784156237824,
1521916742540439555,Alligator_b00ts,⚠︎︎☢︎︎𝑀𝑜𝑛𝑡𝑦☢︎︎⚠︎︎,https://twitter.com/Alligator_b00ts/photo,0,0,1,False,2022-05-04T18:16:41+00:00,"//so i had to record a day in my life, add a voice over, add music, live laugh love. So i decided that a clown would appear in every frame while bloody stream plays in the background. I'm gonna make my autism diagnosis crystal clear.",[],[],[],[],https://twitter.com/Alligator_b00ts/status/1521916742540439555,
1521916731052236800,MisfitNightmare,Miss Nightmare,https://twitter.com/MisfitNightmare/photo,0,0,0,False,2022-05-04T18:16:39+00:00,"ana-bolism: ana-bolism: ana-bolism: It would be so funny if autistic people started describing allistic experience the same pathologised way doctors describe autism Symptoms of being neurotypical: You have immobile, frozen hands that do not...",[],[],[],[],https://twitter.com/MisfitNightmare/status/1521916731052236800,https://t.co/z9bVXqjPny
1521916622591737859,bench_boyy,Captain Bench,https://twitter.com/bench_boyy/photo,1,0,0,False,2022-05-04T18:16:13+00:00,my new favorite thing to do is to edit markiplier characters in front of the evil autism flag,[],[],[],[],https://twitter.com/bench_boyy/status/1521916622591737859,
1521916576286621699,CallumBrazzo,Callum,https://twitter.com/CallumBrazzo/photo,0,0,0,False,2022-05-04T18:16:02+00:00,"I arrive home and see this is happening.

Woo hah!

#Autism #ADHD #TheWellnessTribe #RespondingToLife","['Autism', 'ADHD', 'TheWellnessTribe', 'RespondingToLife']",[],[],[],https://twitter.com/CallumBrazzo/status/1521916576286621699,
1521916449366982657,megautisticlady,Megan Pilatzke | The Autistic Lady (she/her),https://twitter.com/megautisticlady/photo,1,0,1,False,2022-05-04T18:15:32+00:00,"Some big news today! I will be live on Tuesday morning with CBC’s The Current (
@TheCurrentCBC
) to discuss #autism and my experience with obtaining an assessment. I’m very excited to have been given this opportunity! I’ll share the time to tune in when I have it.",['autism'],['TheCurrentCBC'],[],[],https://twitter.com/megautisticlady/status/1521916449366982657,
1521916406199160832,FOXLA,FOX 11 Los Angeles,https://twitter.com/FOXLA/photo,3,0,4,False,2022-05-04T18:15:21+00:00,"A man with autism, collecting petition signatures in Lynwood was attacked Sunday. Thankfully he wasn't seriously hurt.",[],[],[],[],https://twitter.com/FOXLA/status/1521916406199160832,https://t.co/oeTWdHLuAt
1521916360074444801,GestaltSea,Daniel,https://twitter.com/GestaltSea/photo,0,0,1,False,2022-05-04T18:15:10+00:00,autism,[],[],[],[],https://twitter.com/GestaltSea/status/1521916360074444801,
1521916316336152577,autismvotes,Autism Speaks Advocacy,https://twitter.com/autismvotes/photo,0,0,0,False,2022-05-04T18:15:00+00:00,"#Florida residents, we know that navigating the health insurance landscape for #autism services can be difficult. Thankfully, 
@FLDFS
 has a new resource to provide assistance! Check out Florida’s new Autism Spectrum Disorder Insurance Resource website at https://myfloridacfo.com/Division/Consumers/ConsumerProtections/Autism-Spectrum-Disorder/Overview.htm…","['Florida', 'autism']",['FLDFS'],[],[],https://twitter.com/autismvotes/status/1521916316336152577,
1521916314268303360,Aernasis,"Grey, Despite the Nora |",https://twitter.com/Aernasis/photo,0,0,1,False,2022-05-04T18:14:59+00:00,"Do I have a right to curse autism as someone who suffers from it? Internalizing ablism has caused me to curse and hate myself for being inadequate. 20+ on this planet, yet I'm still in such bad shape. So much suffering and anxiety for the crime of birth. It's so depressing.",[],[],[],['https://video.twimg.com/tweet_video/FR7u0PLVkAA84Zx.mp4'],https://twitter.com/Aernasis/status/1521916314268303360,
1521916267707473921,chingonmagazine,Chingon The Magazine,https://twitter.com/chingonmagazine/photo,0,0,0,False,2022-05-04T18:14:48+00:00," Some of the pics from the @oneway_cc_southern_california Autism Awareness Show that happened April 16th. Big shout outs to those that could make it out! Extra shout out to Fluff, 
@ridinlow
.est.2018 and his crew for making it happen one...",[],"['oneway_cc_southern_california', 'ridinlow']",[],[],https://twitter.com/chingonmagazine/status/1521916267707473921,
1521916022785118208,TeamUnitedSco,Team United,https://twitter.com/TeamUnitedSco/photo,0,2,7,False,2022-05-04T18:13:50+00:00,"Countdown has started towards the World's First Autism Scottish Cup. 
12 teams will take to the pitch on 29th May and we wish them well.
#AutismFootballAssociation

http://team-united.org.uk",['AutismFootballAssociation'],[],['https://pbs.twimg.com/media/FR7ujjeVcAABWpd?format=jpg&name=small'],[],https://twitter.com/TeamUnitedSco/status/1521916022785118208,
1521915977553825792,FunkWaffle,The Lights In The Sky Are Stars,https://twitter.com/FunkWaffle/photo,1,0,3,True,2022-05-04T18:13:39+00:00,Autism,[],[],['https://pbs.twimg.com/media/FR1vnZkWQAIsnzv?format=jpg&name=small'],[],https://twitter.com/FunkWaffle/status/1521915977553825792,
1521915952379535361,autismgadfly,Jonathan Mitchell,https://twitter.com/autismgadfly/photo,1,0,0,False,2022-05-04T18:13:33+00:00,"Not to mention the fact that with the 4:1 (or higher in milder forms of autism) ratio of males to females, some guys are going to beleft out",[],[],[],[],https://twitter.com/autismgadfly/status/1521915952379535361,
1521915803683241989,SgtDad,Mike Suchman [the Ole Sarge],https://twitter.com/SgtDad/photo,1,1,3,False,2022-05-04T18:12:58+00:00,"This is our son Lance at his high school graduation. He was a class of 1. He has Down Syndrome & Autism & we were heavily pressured while I was in the Marine Corps to have him murdered. Well, you can see the end results for yourself. He is now 24 & going strong",[],[],['https://pbs.twimg.com/media/FR7uQRiXMAAaMm2?format=jpg&name=small'],[],https://twitter.com/SgtDad/status/1521915803683241989,
1521915703883964420,eubiquiphy,gracie grayman :p,https://twitter.com/eubiquiphy/photo,2,0,6,False,2022-05-04T18:12:34+00:00,"putting on the ""please be patient i have autism"" hat every time i want to say something super super cringe :') wkdbwjdn",[],[],[],[],https://twitter.com/eubiquiphy/status/1521915703883964420,
1521915695071744002,PBBLBRAlN,dave,https://twitter.com/PBBLBRAlN/photo,1,0,7,True,2022-05-04T18:12:32+00:00,"""you can have autistic traits without having autism"" HOW MANY. HOW MANY EXACTLY CAN I HAVE?  /reference",[],[],[],[],https://twitter.com/PBBLBRAlN/status/1521915695071744002,
1521915669322903553,BeyondTheDoorTO,Beyond The Door,https://twitter.com/BeyondTheDoorTO/photo,0,0,2,False,2022-05-04T18:12:26+00:00,Autism is just 1 word trying to describe millions of different people! #MayThe4thBeWithYou #autism #asd #autismontario #autismspectrum #BeTheChange #neurodiversity #endthestigma #autismparents #aba #autismawareness,"['MayThe4thBeWithYou', 'autism', 'asd', 'autismontario', 'autismspectrum', 'BeTheChange', 'neurodiversity', 'endthestigma', 'autismparents', 'aba', 'autismawareness']",[],['https://pbs.twimg.com/media/FR7uO8jXoAEuLzk?format=jpg&name=small'],[],https://twitter.com/BeyondTheDoorTO/status/1521915669322903553,
1521915659818618880,RatStreams,RatStreams,https://twitter.com/RatStreams/photo,1,0,1,False,2022-05-04T18:12:23+00:00,"I'm a trainer. Day 1 of being a trainer I was challenged with a student who has anxiety and autism. I worked with him and we made a lot of progress. His evaluation came around and on paper, he doesn't pass. I have one day to convince him to spend one more week learning.",[],[],[],[],https://twitter.com/RatStreams/status/1521915659818618880,
1521915650947440641,WittMatthews921,Witt Matthews,https://twitter.com/WittMatthews921/photo,0,0,0,False,2022-05-04T18:12:21+00:00,Autism on the mound!! Don't care!! He's dealing!!,[],[],[],[],https://twitter.com/WittMatthews921/status/1521915650947440641,
1521915570257543170,AmanesTable,Table when art on pinned,https://twitter.com/AmanesTable/photo,1,0,0,False,2022-05-04T18:12:02+00:00,"we are both named table and we both not sure if we have autism
what a coincidence!",[],[],[],[],https://twitter.com/AmanesTable/status/1521915570257543170,
1521915545964412928,Tax_tionistheft,Jimbo,https://twitter.com/Tax_tionistheft/photo,1,0,2,False,2022-05-04T18:11:56+00:00,Autism is a bitch huh.,[],[],[],[],https://twitter.com/Tax_tionistheft/status/1521915545964412928,
1521915468709310466,blothnox,Apelsin / ᛅᛒᛅᛚᛋᛁᚾ,https://twitter.com/blothnox/photo,0,0,1,False,2022-05-04T18:11:38+00:00,Autism moment fr,[],[],[],[],https://twitter.com/blothnox/status/1521915468709310466,
1521915404230270976,ramtwtdni,freddy fazballs,https://twitter.com/ramtwtdni/photo,0,0,1,False,2022-05-04T18:11:22+00:00,"the silly little autism creature, puppy, colors red and green but not in the christmas way",[],[],[],[],https://twitter.com/ramtwtdni/status/1521915404230270976,
1521915378183675906,bkohatl,Brian Keith O'Hara,https://twitter.com/bkohatl/photo,1,0,0,False,2022-05-04T18:11:16+00:00,"Glendale UT mom calls 911 for help getting her mentally ill, Asperger's/Autism, son to the hospital for medication after tantrum. Police arrive w/guns drawn, scared 13-year-old boy runs in terror,
POLICE SHOOT UNARMED BOY 4 TIMES IN HIS BACK FOR NO CRIME.",[],[],[],[],https://twitter.com/bkohatl/status/1521915378183675906,https://t.co/6kBlkHG2st
1521915365957246981,EricaNe79114126,Erica Newman,https://twitter.com/EricaNe79114126/photo,0,0,0,False,2022-05-04T18:11:13+00:00,Haters going to hate. Ja is an amazing and talented ball player. His dad should be able to show how proud he is of his son. My son with Autism has been inspired by Ja to play basketball. My husband and I never watched sports until our son got interested in them,[],[],[],[],https://twitter.com/EricaNe79114126/status/1521915365957246981,
1521915346059419650,null_era,「ヌッレラ」マスロック音楽はかっこいい,https://twitter.com/null_era/photo,1,0,3,False,2022-05-04T18:11:08+00:00,5. People with autism are about 4 times more likely to have gastrointestinal issues. I have both lol,[],[],[],[],https://twitter.com/null_era/status/1521915346059419650,
1521915340489379841,dumitr3e,dumitr3e,https://twitter.com/dumitr3e/photo,1,0,0,False,2022-05-04T18:11:07+00:00,"Did you even read the article ?most of the kids from that group had a mental illness,either autism or ADHD , rather than pushing this bs on then they should help them with their illnesses",[],[],[],[],https://twitter.com/dumitr3e/status/1521915340489379841,
1521915328137244672,muffmuseum,kenny/דינה,https://twitter.com/muffmuseum/photo,0,1,3,False,2022-05-04T18:11:04+00:00,nt girl i’m friends with called me a person who has autism........ she is trying so hard,[],[],[],[],https://twitter.com/muffmuseum/status/1521915328137244672,
1521915286277996544,happy_4553,happy4553,https://twitter.com/happy_4553/photo,0,2,0,False,2022-05-04T18:10:54+00:00,"Ford thinks people forget? Look what he has done to  nurses, healthcare , autism, the education system, seniors . No one will forget. Saying"" nothing worse than the scorn of a woman !"" Remember this government when you vote !",[],[],[],[],https://twitter.com/happy_4553/status/1521915286277996544,https://t.co/YRjfivwnQE
1521915265566449664,Sea11941760,Sea,https://twitter.com/Sea11941760/photo,0,0,2,False,2022-05-04T18:10:49+00:00,"I'm seeing ""my child is so difficult"", *insert obvious autism and OCD signs* 

Pleaaase. These random things that bother us genuinely do! Look into understanding WHY if your child has strong, ""random"" aversions to textures etc.",[],[],[],[],https://twitter.com/Sea11941760/status/1521915265566449664,
1521915222709133315,Blazeit301,Silohawk is at his utter dismay to find out that,https://twitter.com/Blazeit301/photo,0,0,0,False,2022-05-04T18:10:39+00:00,Why do you mute the word autism?,[],[],[],[],https://twitter.com/Blazeit301/status/1521915222709133315,
1521914832584384515,Superior543xd,Superior,https://twitter.com/Superior543xd/photo,1,0,0,False,2022-05-04T18:09:06+00:00,"autism can acc do it to tho
do u pick up on anymore little noises",[],[],[],[],https://twitter.com/Superior543xd/status/1521914832584384515,
1521914800489779200,zittiblackbeard,Hayley | OFMD,https://twitter.com/zittiblackbeard/photo,5,3,21,False,2022-05-04T18:08:58+00:00,"It’s my boy Roger Taylor’s 1st birthday 
RT is my little rockstar! I cannot believe he is already a year old! He’s growing into such a amazing and special dog! Who’s got such a important job as my autism service dog!  he’s my hero 
Please wish him a happy birthday",[],[],"['https://pbs.twimg.com/media/FR7tcQhaMAAEPwG?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FR7tcQfagAAL7U3?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FR7tcQgaUAAxrcC?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FR7tcSIaQAAJIGs?format=jpg&name=360x360']",[],https://twitter.com/zittiblackbeard/status/1521914800489779200,
1521914792071495680,hachigachimachi,ダイろ,https://twitter.com/hachigachimachi/photo,1,0,1,False,2022-05-04T18:08:56+00:00,"I was out of disability since 2018. Despite my autism, I believe I am able enough to be indepdent from program.",[],[],[],[],https://twitter.com/hachigachimachi/status/1521914792071495680,
1521914739344957440,thisgayjew,Ⓐ ☭ Becca will dance in your revolutionⒶ ☭,https://twitter.com/thisgayjew/photo,1,0,1,False,2022-05-04T18:08:44+00:00,Sorry. Autism,[],[],[],[],https://twitter.com/thisgayjew/status/1521914739344957440,
1521914739240148992,KentHospital,Kent Hospital,https://twitter.com/KentHospital/photo,0,0,2,False,2022-05-04T18:08:44+00:00,"On April 24th, a few members of our Pediatric Therapy team from our Spaulding Outpatient Pediatric Center in Pawtucket went out to support the Autism Awareness Walk at Goddard Park on behalf of Kent Hospital and Care New England ",[],[],['https://pbs.twimg.com/media/FR7tY5gWYAAGig9?format=jpg&name=small'],[],https://twitter.com/KentHospital/status/1521914739240148992,
1521914707866787840,JLx7,Jordan Louise,https://twitter.com/JLx7/photo,1,0,0,False,2022-05-04T18:08:36+00:00,"I don’t see growth without goals or visions, I can be a very lazy person so pathways to goals keeps me mentally on track to be better than I was the day before. With ADHD and Autism it can be very very easy to be distracted and go find something new and shiny for a day lol..",[],[],[],[],https://twitter.com/JLx7/status/1521914707866787840,
1521914693073485825,alz_hall,Alz Hall,https://twitter.com/alz_hall/photo,1,0,3,False,2022-05-04T18:08:33+00:00,"He’s a left wing activist, autism doctor and academic ( if you can’t do teach or research ) he used to have ‘Covid doctor’ in his bio, but being an ICU and theatre advanced practitioner… I call bullshit on that!!
He’s the worst sort of doctor, believes his own words",[],[],[],['https://video.twimg.com/tweet_video/FR7tV9aXMAEKfhu.mp4'],https://twitter.com/alz_hall/status/1521914693073485825,
